date,pm25,retail,electricity,temperature,phase
2024-02-18,291.7142857142857,35.10782433090143,73.28571428571429,17.39,post_covid
2024-02-25,197.0,35.63976106318781,71.42857142857143,17.912857142857142,post_covid
2024-03-03,152.85714285714286,33.512014134042275,70.54285714285714,19.07857142857143,post_covid
2024-03-10,152.71428571428572,36.703634527760585,67.61428571428571,17.25,post_covid
2024-03-17,177.14285714285714,36.703634527760585,69.21428571428571,22.15714285714285,post_covid
2024-03-24,202.14285714285717,35.10782433090143,72.02857142857142,24.21,post_covid
2024-03-31,182.57142857142856,37.23557126004697,76.38571428571429,29.145714285714288,post_covid
2024-04-07,162.57142857142858,36.703634527760585,76.925,28.04285714285714,post_covid
2024-04-14,203.8571428571429,33.512014134042275,81.99107142857143,30.707142857142856,post_covid
2024-04-21,184.0,32.4481406694695,87.7625,30.70285714285714,post_covid
2024-04-28,176.42857142857142,33.512014134042275,91.48571428571428,32.48714285714286,post_covid
2024-05-05,235.57142857142856,35.10782433090143,103.78571428571429,31.39,post_covid
2024-05-12,223.0,32.980077401755885,123.57142857142858,34.66285714285714,post_covid
2024-05-19,240.42857142857144,36.1716977954742,134.50000000000003,36.73571428571428,post_covid
2024-05-26,190.42857142857144,35.63976106318781,153.84285714285716,37.9,post_covid
2024-06-02,221.57142857142856,31.91620393718312,158.78571428571425,39.401428571428575,post_covid
2024-06-09,207.14285714285717,33.512014134042275,149.2,38.16285714285714,post_covid
2024-06-16,196.42857142857144,33.512014134042275,157.55714285714285,39.24857142857143,post_covid
2024-06-23,193.7142857142857,32.980077401755885,158.85714285714283,39.20857142857143,post_covid
2024-06-30,110.71428571428572,32.4481406694695,142.27142857142857,33.89142857142857,post_covid
2024-07-07,84.28571428571429,32.28757458176084,131.9142857142857,31.06142857142857,post_covid
2024-07-14,101.0,33.61446120840854,132.24285714285716,32.03142857142857,post_covid
2024-07-21,104.28571428571428,32.72987012397674,148.24285714285716,32.395714285714284,post_covid
2024-07-28,97.42857142857144,34.49905229284035,144.7,31.327142857142857,post_covid
2024-08-04,77.28571428571429,35.825938919488046,143.84285714285713,30.322857142857146,post_covid
2024-08-11,62.285714285714285,36.71053000391985,127.9857142857143,28.375714285714285,post_covid
2024-08-18,70.0,34.056756750624444,124.92857142857143,28.8,post_covid
2024-08-25,83.0,33.17216566619264,128.91428571428574,29.095714285714283,post_covid
2024-09-01,79.85714285714286,33.61446120840854,125.51428571428573,28.6,post_covid
2024-09-08,83.57142857142857,34.49905229284035,122.05714285714286,28.231428571428573,post_covid
2024-09-15,82.28571428571429,33.17216566619264,110.52857142857144,27.99571428571429,post_covid
2024-09-22,122.57142857142856,44.229554221590185,110.88571428571429,27.447142857142858,post_covid
2024-09-29,129.57142857142858,41.57578096829477,129.1142857142857,28.09142857142857,post_covid
